observed_on,time_observed_at,quality_grade,latitude,longitude,positional_accuracy,private_latitude,private_longitude,public_positional_accuracy,scientific_name,common_name
2023-03-03,2023-03-04 03:13:00 UTC,research,36.2559962712,-121.5004410709,35,,,28563,Ambystoma californiense,California Tiger Salamander
2023-03-03,2023-03-03 16:37:00 UTC,research,37.8831,-122.1373583333,,,,,Nannopterum auritum,Double-crested Cormorant
2023-03-03,2023-03-03 16:40:00 UTC,research,37.8831116667,-122.1373616667,,,,,Nannopterum auritum,Double-crested Cormorant
2023-03-08,2023-03-09 00:26:20 UTC,research,38.1336540737,-122.3406801627,4728,,,4728,Circus hudsonius,Northern Harrier
2023-03-09,2023-03-09 18:23:00 UTC,research,36.9514055556,-122.0269472222,,,,,Podiceps auritus,Horned Grebe
2023-03-09,2023-03-09 18:28:00 UTC,research,36.9518333333,-122.0258444444,,,,,Nannopterum auritum,Double-crested Cormorant
2023-03-09,2023-03-09 18:32:00 UTC,research,36.9518333333,-122.0258444444,,,,,Haliaeetus leucocephalus,Bald Eagle
2023-03-09,2023-03-09 20:46:05 UTC,research,33.6469616667,-117.8787533333,4,,,4,Haliaeetus leucocephalus,Bald Eagle
2023-03-09,2023-03-09 17:55:15 UTC,research,33.8116852204,-116.5226411577,305,,,305,Accipiter striatus,Sharp-shinned Hawk
2023-03-09,2023-03-09 17:54:28 UTC,research,32.5953,-117.1144166667,4,,,4,Passerculus sandwichensis rostratus,Large-billed Savannah Sparrow
2023-03-09,2023-03-09 19:12:00 UTC,research,32.8593316057,-117.0078080544,262,,,262,Nannopterum auritum,Double-crested Cormorant
2023-03-09,2023-03-09 19:21:00 UTC,research,32.8593316057,-117.0078080544,262,,,262,Nannopterum auritum,Double-crested Cormorant
2023-03-09,2023-03-09 23:34:48 UTC,research,34.1284305,-118.3000033333,,,,,Circus hudsonius,Northern Harrier
2023-03-09,2023-03-09 23:58:00 UTC,research,33.9521985702,-117.2641019657,2,,,2,Selasphorus rufus,Rufous Hummingbird
2023-03-09,2023-03-10 00:45:00 UTC,research,33.9520875763,-117.2638589237,2,,,2,Calypte costae,Costa's Hummingbird
2023-03-09,2023-03-10 01:07:00 UTC,research,33.9520875763,-117.2638589237,2,,,2,Calypte costae,Costa's Hummingbird
2023-03-08,2023-03-08 17:38:00 UTC,research,33.9521280768,-117.264010787,2,,,2,Calypte costae,Costa's Hummingbird
2023-03-09,2023-03-09 16:42:00 UTC,research,32.9503997,-116.3048342,196,,,196,Calypte costae,Costa's Hummingbird
2023-03-06,2023-03-07 00:00:00 UTC,research,37.48061,-120.2089216667,,,,,Lanius ludovicianus,Loggerhead Shrike
2023-03-04,2023-03-04 10:54:00 UTC,research,33.7497215,-116.5409498,2866,,,2866,Calypte costae,Costa's Hummingbird
2023-03-09,2023-03-09 19:42:01 UTC,research,36.9083767771,-119.5368196688,24,,,28476,Haliaeetus leucocephalus,Bald Eagle
2023-03-07,2023-03-07 17:24:00 UTC,research,38.6244982233,-121.2510391997,70,,,70,Coccothraustes vespertinus,Evening Grosbeak
2023-03-08,2023-03-08 18:03:00 UTC,research,37.8651780016,-122.3150033104,313,,,313,Podiceps auritus,Horned Grebe
2023-03-09,2023-03-10 05:47:18 UTC,research,37.8573988883,-122.262837477,9,,,9,Nycticorax nycticorax,Black-crowned Night Heron
2023-03-09,2023-03-09 23:47:00 UTC,research,33.892611,-117.1090279722,,,,,Circus hudsonius,Northern Harrier
2023-03-09,2023-03-10 01:19:37 UTC,research,33.8149033333,-118.0860971667,4,,,4,Nycticorax nycticorax,Black-crowned Night Heron
2023-03-10,2023-03-10 12:21:40 UTC,research,37.047703913,-121.8342522009,34,,,28447,Rana boylii,Foothill Yellow-legged Frog
2023-03-10,2023-03-10 15:47:35 UTC,research,33.8485133333,-116.492585,5,,,5,Falco peregrinus,Peregrine Falcon
2023-03-10,2023-03-10 15:56:32 UTC,research,32.57191041,-117.12585996,5,,,5,Rallus obsoletus,Ridgway's Rail
2023-03-10,2023-03-10 16:00:00 UTC,research,33.84857,-116.492585,9,,,9,Calypte costae,Costa's Hummingbird
2023-03-08,2023-03-08 20:59:52 UTC,research,37.8054366667,-122.2566083333,4,,,4,Nannopterum auritum,Double-crested Cormorant
2023-03-07,2023-03-07 21:49:16 UTC,research,38.2175483704,-122.0281829834,175,,,175,Circus hudsonius,Northern Harrier
2023-03-07,2023-03-07 23:16:18 UTC,research,38.2036705017,-122.0146102905,389,,,389,Falco columbarius,Merlin
2023-03-10,2023-03-10 17:17:42 UTC,research,32.5537719727,-116.9747543335,1200,,,1200,Falco columbarius,Merlin
2023-03-07,2023-03-08 00:15:58 UTC,research,38.2062187195,-122.0182418823,233,,,233,Circus hudsonius,Northern Harrier
2023-03-10,2023-03-10 18:30:37 UTC,research,32.7698547766,-117.2531750334,514,,,514,Larus heermanni,Heermann's Gull
2023-03-10,2023-03-10 18:38:57 UTC,research,38.69028,-121.1118166667,9,,,9,Coccothraustes vespertinus,Evening Grosbeak
2023-03-02,2023-03-03 02:40:00 UTC,research,34.2494741664,-119.2666758552,270,,,270,Nannopterum auritum,Double-crested Cormorant
2023-03-09,2023-03-10 03:19:13 UTC,research,33.8237861111,-116.5469916667,,,,,Calypte costae,Costa's Hummingbird
2023-03-09,2023-03-09 23:51:48 UTC,research,36.8204533333,-121.7423333333,4,,,4,Pelecanus occidentalis,Brown Pelican
2023-03-08,2023-03-08 21:55:00 UTC,research,33.704147257,-118.0035295372,376,,,376,Nannopterum auritum,Double-crested Cormorant
2023-03-08,2023-03-08 21:40:39 UTC,research,37.4293014156,-121.9821279236,26,,,26,Circus hudsonius,Northern Harrier
2023-03-10,2023-03-10 16:10:24 UTC,research,37.0682694652,-121.6972088814,152,,,152,Nannopterum auritum,Double-crested Cormorant
2023-03-06,2023-03-06 17:20:12 UTC,research,33.0130701744,-117.2771618346,190,,,190,Nannopterum auritum,Double-crested Cormorant
2023-03-10,2023-03-10 19:23:24 UTC,research,37.7666328817,-122.4860223756,83,,,83,Nannopterum auritum,Double-crested Cormorant
2023-03-10,2023-03-10 21:08:00 UTC,research,32.6725912,-117.2385942,196,,,196,Falco peregrinus,Peregrine Falcon
2023-03-10,2023-03-10 21:47:00 UTC,research,32.6725912,-117.2385942,196,,,196,Pelecanus occidentalis,Brown Pelican
2023-03-06,2023-03-06 20:41:00 UTC,research,33.648497688,-115.8398474598,864,,,864,Calypte costae,Costa's Hummingbird
2023-03-05,2023-03-05 23:36:00 UTC,research,37.459096052,-122.1050348748,633,,,633,Podiceps auritus,Horned Grebe
2023-03-10,2023-03-10 21:03:00 UTC,research,32.7598995811,-117.2437090434,171,,,171,Gavia adamsii,Yellow-billed Loon
2023-03-09,2023-03-10 00:47:00 UTC,research,33.8745837288,-117.6855015229,4,,,4,Nannopterum auritum,Double-crested Cormorant
2023-03-10,2023-03-10 20:58:00 UTC,research,37.4187166667,-122.0153944444,1,,,1,Circus hudsonius,Northern Harrier
2023-03-10,2023-03-10 22:14:00 UTC,research,37.4187166667,-122.0153944444,1,,,1,Nannopterum auritum,Double-crested Cormorant
2023-03-10,2023-03-10 22:06:00 UTC,research,37.4187166667,-122.0153944444,1,,,1,Nannopterum auritum,Double-crested Cormorant
2023-03-10,2023-03-11 01:30:00 UTC,research,37.8277814906,-122.2735753655,314,,,314,Nycticorax nycticorax,Black-crowned Night Heron
2023-03-09,2023-03-09 23:28:23 UTC,research,38.3569910046,-122.7014816947,2595,,,2595,Nannopterum auritum,Double-crested Cormorant
2023-03-04,2023-03-04 16:51:00 UTC,research,32.9663433333,-116.91004,,,,,Selasphorus rufus,Rufous Hummingbird
2023-03-10,2023-03-10 22:56:23 UTC,research,32.5291049266,-117.1425800106,,,,29093,Spea hammondii,Western Spadefoot
2023-03-05,2023-03-05 15:31:00 UTC,research,33.0320483333,-116.936195,,,,,Agelaius tricolor,Tricolored Blackbird
2023-03-10,2023-03-10 22:43:00 UTC,research,37.5742033333,-122.5179216667,,,,,Falco peregrinus,Peregrine Falcon
2023-03-01,2023-03-01 08:05:00 UTC,research,33.2574999452,-116.3761904681,15,,,15,Calypte costae,Costa's Hummingbird
2023-03-07,2023-03-08 03:24:25 UTC,research,36.6031713872,-121.9607963938,495,,,495,Nannopterum auritum,Double-crested Cormorant
2023-03-10,2023-03-10 19:24:38 UTC,research,33.264966229,-115.578866154,2113,,,2113,Falco columbarius,Merlin
2023-03-10,2023-03-10 17:02:27 UTC,research,37.9270638294,-122.686161454,284,,,28329,Taricha granulosa,Rough-skinned Newt
2023-03-10,2023-03-11 00:53:00 UTC,research,37.9213778562,-122.0442749027,15,,,15,Nannopterum auritum,Double-crested Cormorant
2023-03-10,2023-03-11 01:02:00 UTC,research,37.9207007736,-122.0432985786,15,,,15,Nannopterum auritum,Double-crested Cormorant
2023-03-07,2023-03-08 00:35:00 UTC,research,32.8512866258,-117.2736105323,195,,,195,Larus heermanni,Heermann's Gull
2023-03-08,2023-03-08 15:04:07 UTC,research,32.8500416667,-117.272055,,,,,Larus heermanni,Heermann's Gull
2023-03-08,2023-03-08 15:14:04 UTC,research,32.8508966667,-117.2731383333,,,,,Larus heermanni,Heermann's Gull
2023-03-03,2023-03-03 21:06:00 UTC,research,36.6095857784,-121.893413405,8,,,8,Nannopterum auritum,Double-crested Cormorant
2023-03-03,2023-03-03 21:28:00 UTC,research,36.6048564131,-121.8940734701,8,,,8,Larus heermanni,Heermann's Gull
2023-03-11,2023-03-11 09:08:59 UTC,research,37.3136155053,-122.188234814,59,,,59,Nannopterum auritum,Double-crested Cormorant
2023-03-10,2023-03-10 21:01:09 UTC,research,40.4703666667,-124.2154533333,3,,,3,Haliaeetus leucocephalus,Bald Eagle
2023-03-10,2023-03-11 04:02:00 UTC,research,32.9859402678,-116.6235850185,,,,29039,Spea hammondii,Western Spadefoot
2023-03-10,2023-03-11 05:00:00 UTC,research,32.8787218491,-116.7040876331,,,,29039,Spea hammondii,Western Spadefoot
2023-03-10,2023-03-11 05:09:00 UTC,research,33.0895127523,-116.6549258905,,,,29012,Spea hammondii,Western Spadefoot
2023-03-10,2023-03-11 05:40:00 UTC,research,32.9550448778,-116.8645114409,,,,29039,Spea hammondii,Western Spadefoot
2023-03-10,2023-03-11 05:41:00 UTC,research,32.8335701163,-116.8998219046,,,,29039,Spea hammondii,Western Spadefoot
2023-03-10,2023-03-11 06:27:00 UTC,research,32.9314963697,-116.8175349774,,,,29039,Spea hammondii,Western Spadefoot
2023-03-10,2023-03-11 06:28:00 UTC,research,32.9230815523,-116.819422673,,,,29039,Spea hammondii,Western Spadefoot
2023-03-10,2023-03-11 06:31:00 UTC,research,32.9959362769,-116.8847201795,,,,29039,Spea hammondii,Western Spadefoot
2023-03-10,2023-03-11 06:33:00 UTC,research,32.9695050328,-116.888415264,,,,29039,Spea hammondii,Western Spadefoot
2023-03-10,2023-03-11 07:02:00 UTC,research,32.8751850363,-116.8250261369,,,,29039,Spea hammondii,Western Spadefoot
2023-03-10,2023-03-11 07:04:00 UTC,research,32.8449726069,-116.9232407065,,,,29039,Spea hammondii,Western Spadefoot
2023-03-10,2023-03-11 07:07:00 UTC,research,32.8233694416,-116.922312289,,,,29039,Spea hammondii,Western Spadefoot
2023-03-10,2023-03-10 19:14:15 UTC,research,33.6990866667,-116.37442,4,,,4,Calypte costae,Costa's Hummingbird
2023-03-10,2023-03-10 23:42:00 UTC,research,37.5023413215,-122.4815031375,31,,,31,Pandion haliaetus,Osprey
2023-03-11,2023-03-11 19:14:40 UTC,research,32.8195151295,-116.9307964839,6,,,29039,Spea hammondii,Western Spadefoot
2023-03-11,2023-03-11 21:03:00 UTC,research,33.7785548296,-116.5494844062,1,,,1,Calypte costae,Costa's Hummingbird
2023-03-11,2023-03-11 20:41:00 UTC,research,33.7786927517,-116.5457528464,31,,,31,Calypte costae,Costa's Hummingbird
2023-03-11,2023-03-11 20:48:00 UTC,research,33.7785587961,-116.5494852929,1,,,1,Calypte costae,Costa's Hummingbird
2023-03-11,2023-03-11 18:06:00 UTC,research,33.847766,-116.5074492,194,,,194,Calypte costae,Costa's Hummingbird
2023-03-11,2023-03-11 19:15:00 UTC,research,38.4566808397,-122.6389821629,61,,,61,Nannopterum auritum,Double-crested Cormorant
2023-03-05,2023-03-05 20:22:00 UTC,research,38.4907779267,-121.0300221462,,,,28240,Asio otus,Long-eared Owl
2023-03-07,2023-03-07 17:38:00 UTC,research,38.4890123915,-121.0736408259,,,,28240,Asio otus,Long-eared Owl
2023-03-07,2023-03-07 17:53:00 UTC,research,38.5953522222,-121.1527055556,,,,,Circus hudsonius,Northern Harrier
2023-03-11,2023-03-11 18:23:17 UTC,research,37.55187,-122.0891638333,10,,,10,Circus hudsonius,Northern Harrier
2023-03-11,2023-03-11 18:59:00 UTC,research,38.6262663889,-121.2480905556,,,,,Coccothraustes vespertinus,Evening Grosbeak
2023-03-11,2023-03-11 22:53:33 UTC,research,40.8651071857,-124.077048786,21,,,21,Aneides vagrans,Wandering Salamander
2023-03-11,2023-03-11 17:30:00 UTC,research,32.5710974628,-117.1261431772,4,,,4,Rallus obsoletus,Ridgway's Rail
2023-03-11,2023-03-11 22:56:50 UTC,research,33.85793,-116.55925,24,,,24,Calypte costae,Costa's Hummingbird
2023-03-11,2023-03-12 00:17:00 UTC,research,38.5391385691,-121.7446346619,261,,,261,Nannopterum auritum,Double-crested Cormorant
2023-03-11,2023-03-12 00:17:00 UTC,research,38.5391385691,-121.7446346619,261,,,261,Nannopterum auritum,Double-crested Cormorant
2023-03-11,2023-03-12 00:17:00 UTC,research,38.5391385691,-121.7446346619,261,,,261,Nannopterum auritum,Double-crested Cormorant
2023-03-11,2023-03-11 21:58:32 UTC,research,33.1198668321,-116.3543983967,,,,29012,Asio otus,Long-eared Owl
2023-03-03,2023-03-03 17:07:01 UTC,research,36.6066461621,-121.891431196,1810,,,1810,Pandion haliaetus,Osprey
2023-03-05,2023-03-05 19:16:00 UTC,research,38.2445477404,-121.90392008,107,,,28270,Ambystoma californiense,California Tiger Salamander
2023-03-11,2023-03-11 22:11:00 UTC,research,34.1311504353,-117.7946626773,375,,,375,Buteo swainsoni,Swainson's Hawk
2023-03-11,2023-03-11 22:11:00 UTC,research,34.1311504353,-117.7946626773,375,,,375,Buteo swainsoni,Swainson's Hawk
2023-03-11,2023-03-11 21:56:29 UTC,research,37.8039759741,-122.4599896788,166,,,166,Nycticorax nycticorax,Black-crowned Night Heron
2023-03-04,2023-03-04 20:18:00 UTC,research,33.5015977943,-115.8556435995,488,,,488,Nycticorax nycticorax,Black-crowned Night Heron
2023-03-11,2023-03-11 22:02:52 UTC,research,36.403099656,-121.1799028412,20,,,28534,Gymnogyps californianus,California Condor
2023-03-11,2023-03-12 00:40:00 UTC,research,34.1128489179,-117.1471992943,8,,,28874,Buteo swainsoni,Swainson's Hawk
2023-03-11,2023-03-12 01:30:19 UTC,research,32.888178277,-117.2642461956,73,,,29039,Falco peregrinus,Peregrine Falcon
2023-03-11,2023-03-11 23:53:42 UTC,research,37.983649993,-122.7523761904,4,,,28329,Taricha granulosa,Rough-skinned Newt
2023-03-11,2023-03-11 20:25:45 UTC,research,38.4504379344,-123.1289086863,1736,,,1736,Haliaeetus leucocephalus,Bald Eagle
2023-03-11,2023-03-11 20:05:00 UTC,research,33.2558717,-116.375012,12448,,,12448,Calypte costae,Costa's Hummingbird
2023-03-11,2023-03-11 20:00:00 UTC,research,34.0179670126,-119.6806595896,658,,,658,Aphelocoma insularis,Island Scrub-Jay
2023-03-11,2023-03-11 20:07:00 UTC,research,33.2558717,-116.375012,12448,,,12448,Calypte costae,Costa's Hummingbird
2023-03-11,2023-03-11 17:24:08 UTC,research,33.8185024429,-118.391483736,23,,,23,Pelecanus occidentalis,Brown Pelican
2023-03-11,2023-03-11 22:28:00 UTC,research,33.2558717,-116.375012,12448,,,12448,Calypte costae,Costa's Hummingbird
2023-03-08,2023-03-08 21:07:02 UTC,research,33.6063216667,-116.021225,4,,,4,Lanius ludovicianus,Loggerhead Shrike
2023-03-09,2023-03-09 21:59:10 UTC,research,33.6736966667,-116.2576916667,4,,,4,Calypte costae,Costa's Hummingbird
2023-03-10,2023-03-10 15:58:03 UTC,research,33.6611283333,-116.31848,4,,,4,Calypte costae,Costa's Hummingbird
2023-03-10,2023-03-11 07:21:00 UTC,research,33.7169960124,-118.3225066206,259,,,259,Larus heermanni,Heermann's Gull
2023-03-10,2023-03-11 07:23:00 UTC,research,33.7169960124,-118.3225066206,259,,,259,Pelecanus occidentalis,Brown Pelican
2023-03-11,2023-03-11 16:55:18 UTC,research,33.8205383333,-118.3902133333,4,,,4,Larus heermanni,Heermann's Gull
2023-03-08,2023-03-09 03:38:47 UTC,research,35.2651086109,-119.9906450554,3256,,,28706,Asio otus,Long-eared Owl
2023-03-10,2023-03-11 00:48:14 UTC,research,36.9763366667,-122.0454638333,4,,,4,Nannopterum auritum,Double-crested Cormorant
2023-03-11,2023-03-11 22:05:00 UTC,research,38.1155944444,-122.9536583333,1,,,1,Circus hudsonius,Northern Harrier
2023-03-11,2023-03-11 22:24:00 UTC,research,38.1155944444,-122.9536583333,1,,,1,Anarhynchus nivosus,Snowy Plover
2023-03-11,2023-03-11 22:16:21 UTC,research,36.8554232997,-119.8079910997,,,,,Nannopterum auritum,Double-crested Cormorant
2023-03-11,2023-03-12 00:58:11 UTC,research,37.7528033333,-122.2466883333,4,,,4,Haliaeetus leucocephalus,Bald Eagle
2023-03-10,,research,37.9748128496,-121.8256571889,427,,,427,Botaurus lentiginosus,American Bittern
2023-03-11,2023-03-12 04:32:28 UTC,research,32.8854080751,-117.1229626964,14584,,,29039,Spea hammondii,Western Spadefoot
2023-03-11,2023-03-12 04:47:24 UTC,research,32.8288076594,-117.1512783015,14584,,,29039,Spea hammondii,Western Spadefoot
2023-03-11,2023-03-12 04:32:24 UTC,research,32.847225899,-117.0013966861,14584,,,29039,Spea hammondii,Western Spadefoot
2023-03-11,2023-03-12 04:32:35 UTC,research,32.8663317372,-117.0347721303,14584,,,29039,Spea hammondii,Western Spadefoot
2023-03-11,2023-03-11 17:51:43 UTC,research,33.6687667394,-116.4103123918,398,,,398,Calypte costae,Costa's Hummingbird
2023-03-11,2023-03-11 22:22:52 UTC,research,33.778614104,-116.5479938809,92,,,92,Polioptila melanura,Black-tailed Gnatcatcher
2023-03-11,2023-03-11 21:35:00 UTC,research,36.9886627697,-122.1853266016,2,,,28476,Aneides niger,Santa Cruz Black Salamander
2023-03-05,2023-03-05 22:32:00 UTC,research,34.1801771767,-116.5033293108,187,,,28874,Asio otus,Long-eared Owl
2023-03-12,2023-03-12 16:35:11 UTC,research,33.9808666667,-118.4431083333,4,,,4,Pandion haliaetus,Osprey
2023-03-12,2023-03-12 14:59:00 UTC,research,38.578009045,-121.4588384923,185,,,185,Accipiter striatus,Sharp-shinned Hawk
2023-03-11,2023-03-12 06:51:07 UTC,research,33.0399140466,-116.4942660202,8,,,29012,Ensatina eschscholtzii klauberi,Large-blotched Ensatina
2023-03-11,2023-03-11 19:11:00 UTC,research,37.4938964778,-121.9838948801,470,,,470,Circus hudsonius,Northern Harrier
2023-03-11,2023-03-11 19:16:03 UTC,research,36.5050049044,-121.1377018818,33,,,28534,Gymnogyps californianus,California Condor
2023-03-11,2023-03-11 22:29:44 UTC,research,36.4665991609,-121.1622172856,34,,,28534,Gymnogyps californianus,California Condor
2023-03-11,2023-03-11 18:06:34 UTC,research,36.547131822,-121.0225721921,19,,,28534,Gymnogyps californianus,California Condor
2023-03-05,2023-03-05 15:30:50 UTC,research,33.2386648133,-116.3562605157,27,,,27,Calypte costae,Costa's Hummingbird
2023-03-11,2023-03-11 19:09:14 UTC,research,37.5253348686,-120.854222104,,,,,Nannopterum auritum,Double-crested Cormorant
2023-03-12,2023-03-12 18:00:00 UTC,research,38.842173648,-121.2773165868,15,,,15,Falco columbarius,Merlin
2023-03-05,2023-03-05 20:12:00 UTC,research,32.9294362159,-117.2598734527,31,,,31,Rissa tridactyla,Black-legged Kittiwake
2023-03-12,2023-03-12 18:11:00 UTC,research,38.578009045,-121.4588384923,185,,,185,Nannopterum auritum,Double-crested Cormorant
2023-03-11,2023-03-11 19:05:23 UTC,research,34.0477642,-119.5589752,,,,,Aphelocoma insularis,Island Scrub-Jay
2023-03-12,2023-03-12 19:29:47 UTC,research,32.8356055248,-117.2726032093,4,,,4,Pandion haliaetus,Osprey
2023-03-11,2023-03-12 02:07:00 UTC,research,38.0064349887,-122.3455833618,31,,,31,Nannopterum auritum,Double-crested Cormorant
2023-03-11,2023-03-12 00:04:39 UTC,research,34.0128701309,-116.5327279082,119,,,28874,Asio otus,Long-eared Owl
2023-03-11,2023-03-11 23:39:00 UTC,research,36.9643183333,-122.0022516667,,,,,Nannopterum auritum,Double-crested Cormorant
2023-03-12,2023-03-12 16:02:00 UTC,research,32.7857433333,-117.04155,,,,,Nannopterum auritum,Double-crested Cormorant
2023-03-12,2023-03-12 17:03:00 UTC,research,32.7857444444,-117.0414888889,,,,,Nannopterum auritum,Double-crested Cormorant
2023-03-12,2023-03-12 21:07:45 UTC,research,32.7379959,-117.1500359,,,,,Selasphorus rufus,Rufous Hummingbird
2023-03-12,2023-03-12 15:24:00 UTC,research,34.4520284869,-119.2869445465,15,,,15,Falco columbarius,Merlin
2023-03-11,2023-03-11 17:44:32 UTC,research,39.0188026873,-122.81437787,25,,,25,Pandion haliaetus,Osprey
2023-03-10,2023-03-10 23:33:59 UTC,research,38.9307579143,-122.6388685124,145,,,145,Nannopterum auritum,Double-crested Cormorant
2023-03-12,2023-03-12 16:08:00 UTC,research,33.8690390078,-118.4513037127,,,,28902,Synthliboramphus scrippsi,Scripps's Murrelet
2023-03-12,2023-03-12 20:06:00 UTC,research,33.0584173145,-117.0934859211,135,,,135,Haliaeetus leucocephalus,Bald Eagle
2023-03-10,2023-03-10 19:54:00 UTC,research,32.5798193605,-117.136881417,196,,,196,Pelecanus occidentalis,Brown Pelican
2023-03-02,2023-03-02 23:36:00 UTC,research,33.6300678011,-117.9609824475,70,,,70,Pelecanus occidentalis,Brown Pelican
2023-03-02,2023-03-03 00:10:00 UTC,research,33.6300678011,-117.9609824475,70,,,70,Pelecanus occidentalis,Brown Pelican
2023-03-02,2023-03-03 00:53:00 UTC,research,33.6300678011,-117.9609824475,70,,,70,Anarhynchus nivosus,Snowy Plover
2023-03-12,2023-03-12 18:28:00 UTC,research,36.9627491667,-122.0028372222,,,,,Nannopterum auritum,Double-crested Cormorant
2023-03-12,2023-03-12 18:41:00 UTC,research,36.9621463889,-122.0028052778,,,,,Nannopterum auritum,Double-crested Cormorant
2023-03-12,2023-03-12 18:41:00 UTC,research,36.9621461111,-122.0028030556,,,,,Nannopterum auritum,Double-crested Cormorant
2023-03-05,2023-03-05 16:16:00 UTC,research,33.6331658602,-117.9668140375,367,,,367,Thalasseus elegans,Elegant Tern
2023-03-05,2023-03-05 16:17:00 UTC,research,33.6331658602,-117.9668140375,367,,,367,Thalasseus elegans,Elegant Tern
2023-03-05,2023-03-05 16:24:00 UTC,research,33.6606490452,-117.8686997289,367,,,28930,Anarhynchus nivosus,Snowy Plover
2023-03-05,2023-03-05 16:54:00 UTC,research,33.6594366795,-117.8193843386,367,,,28930,Anarhynchus nivosus,Snowy Plover
2023-03-05,2023-03-05 16:41:00 UTC,research,33.6331658602,-117.9668140375,367,,,367,Larus heermanni,Heermann's Gull
2023-03-05,2023-03-05 16:54:00 UTC,research,33.7895454655,-117.9347739826,367,,,28930,Anarhynchus nivosus,Snowy Plover
2023-03-05,2023-03-05 16:54:00 UTC,research,33.7847462738,-117.8454206987,367,,,28930,Anarhynchus nivosus,Snowy Plover
2023-03-05,2023-03-05 16:54:00 UTC,research,33.6810909263,-117.8579973881,367,,,28930,Anarhynchus nivosus,Snowy Plover
2023-03-05,2023-03-05 16:54:00 UTC,research,33.6184018093,-117.9935073358,367,,,28930,Anarhynchus nivosus,Snowy Plover
2023-03-05,2023-03-05 18:27:00 UTC,research,33.6331658602,-117.9668140375,367,,,367,Thalasseus elegans,Elegant Tern
2023-03-05,2023-03-05 18:19:00 UTC,research,33.6589739033,-117.9002199752,367,,,28930,Anarhynchus nivosus,Snowy Plover
2023-03-12,2023-03-12 14:10:00 UTC,research,34.0343016002,-118.6826698886,15,,,15,Nannopterum auritum,Double-crested Cormorant
2023-03-12,2023-03-12 14:40:00 UTC,research,34.0318565358,-118.6809585245,15,,,15,Anarhynchus nivosus,Snowy Plover
2023-03-12,2023-03-12 15:07:00 UTC,research,34.0344673587,-118.6854654309,8,,,8,Nannopterum auritum,Double-crested Cormorant
2023-03-12,2023-03-12 13:51:00 UTC,research,34.0385682896,-118.5832338798,15,,,15,Pandion haliaetus,Osprey
2023-03-12,2023-03-12 23:27:54 UTC,research,32.8475646973,-117.2772521973,182,,,182,Pelecanus occidentalis,Brown Pelican
2023-03-07,2023-03-07 22:38:00 UTC,research,33.6616520526,-117.9411668245,194,,,194,Pandion haliaetus,Osprey
2023-03-07,2023-03-07 23:24:00 UTC,research,33.6616520526,-117.9411668245,194,,,194,Accipiter striatus,Sharp-shinned Hawk
2023-03-12,2023-03-12 19:57:49 UTC,research,33.705434,-118.293678,3,,,3,Pelecanus occidentalis,Brown Pelican
2023-03-03,2023-03-03 21:24:00 UTC,research,36.8154554688,-121.7539864283,3088,,,3088,Circus hudsonius,Northern Harrier
2023-03-12,2023-03-12 16:06:43 UTC,research,33.8242416667,-116.5484,8,,,8,Calypte costae,Costa's Hummingbird
2023-03-12,2023-03-12 23:43:00 UTC,research,36.9638797647,-122.031242046,87,,,87,Nannopterum auritum,Double-crested Cormorant
2023-03-12,2023-03-13 00:22:03 UTC,research,38.5371133333,-121.7481466667,10,,,10,Nannopterum auritum,Double-crested Cormorant
2023-03-12,2023-03-12 20:49:00 UTC,research,36.97019532,-121.9998117777,15,,,15,Haliaeetus leucocephalus,Bald Eagle
2023-03-12,2023-03-12 22:30:32 UTC,research,35.2964877938,-120.7889240252,193,,,28706,Agelaius tricolor,Tricolored Blackbird
2023-03-12,2023-03-12 21:27:43 UTC,research,35.4613504288,-121.1868368441,46,,,28677,Pelecanus occidentalis,Brown Pelican
2023-03-12,2023-03-12 19:33:44 UTC,research,35.3086172207,-120.8026285033,280,,,28706,Falco peregrinus,Peregrine Falcon
2023-03-12,2023-03-12 18:30:46 UTC,research,35.3994325864,-120.9328993722,54,,,28706,Pandion haliaetus,Osprey
2023-03-12,2023-03-12 18:12:49 UTC,research,35.3675125595,-120.8694327715,87,,,28706,Pandion haliaetus,Osprey
2023-03-12,2023-03-12 17:22:00 UTC,research,34.1009202751,-118.0135079803,220,,,220,Nannopterum auritum,Double-crested Cormorant
2023-03-12,2023-03-12 17:48:50 UTC,research,35.3326268847,-120.8410387086,51,,,28706,Pandion haliaetus,Osprey
2023-03-12,2023-03-13 00:30:00 UTC,research,34.4519605001,-119.2842145891,8,,,8,Falco peregrinus,Peregrine Falcon
2023-03-06,2023-03-06 18:45:00 UTC,research,34.6690476753,-120.3850818835,8,,,8,Nannopterum auritum,Double-crested Cormorant
2023-03-12,2023-03-12 20:02:00 UTC,research,33.852336,-117.818872,199,,,199,Haliaeetus leucocephalus,Bald Eagle
2023-03-12,2023-03-12 16:37:00 UTC,research,34.1523916058,-117.8546542616,40,,,40,Buteo swainsoni,Swainson's Hawk
2023-03-12,2023-03-12 18:03:00 UTC,research,34.0841540941,-117.8002793189,315,,,315,Pandion haliaetus,Osprey
2023-03-12,2023-03-12 18:04:00 UTC,research,34.0841540941,-117.8002793189,315,,,315,Haliaeetus leucocephalus,Bald Eagle
2023-03-12,2023-03-12 17:09:00 UTC,research,34.0841540941,-117.8002793189,315,,,315,Pandion haliaetus,Osprey
